id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4358779,Bridge House on the Plenty River,22625613,Greg & Patricia,,Derwent Valley,-42.78198,146.94312,Entire home/apt,110,1,251,2023-02-17,2.75,1,152,45,Exempt: This listing falls under the 'home sharing' exemption
4365717,Heritage Forest Cottage + Studio  - Free NBN,102668123,Nell,,Launceston,-41.41394,147.13816,Entire home/apt,169,1,779,2023-03-06,7.64,12,308,119,DA0475/2018
4377698,Wellington Cottage - walk North Hobart restaurants,436692322,Jo And Matt,,Hobart,-42.87025,147.32013,Entire home/apt,184,30,210,2023-02-20,2.10,56,132,29,PLN2401
4379987,"""Isle of Views"" - 2 km to MONA",25511005,Natalie:,,Glenorchy,-42.82214,147.25914,Entire home/apt,201,2,136,2023-02-26,1.34,39,280,42,PLN-14-162
2013901,"Mickeys Bay Eco Retreat, kids stay free",10359948,Ueli,,Kingborough,-43.42525,147.19311,Entire home/apt,220,2,160,2023-02-15,1.43,2,162,34,Exempt: This listing falls under the 'home sharing' exemption
2042954,Bruny Vista,10476685,Pamela,,Kingborough,-43.12236,147.26057,Entire home/apt,240,2,25,2023-01-10,0.25,1,0,1,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2057361,Hedge Cottage - Luxury & Charm!,10534885,Peter,,Hobart,-42.899,147.30791,Entire home/apt,144,2,96,2023-01-30,0.86,1,276,12,Exempt: This listing falls under the 'home sharing' exemption
2058617,Seagrass on Sunset Bay,8845388,Emanda,,Kingborough,-43.32993,147.24143,Entire home/apt,359,2,20,2023-03-04,4.84,1,213,20,DA-2021-204
2062871,Apartment 3 - New Town,8617671,Jodi,,Hobart,-42.85848,147.30227,Entire home/apt,185,3,160,2023-03-04,1.43,2,129,27,PLN-18-543
2063125,"Orford Escape,  3 bdrm Holiday Home",10557989,Rob,,Glamorgan/Spring Bay,-42.56474685668945,147.87400817871094,Entire home/apt,180,2,24,2022-12-28,0.31,1,251,2,11056
2067651,Million Dollar views!,9220246,Coralie,,Hobart,-42.916822,147.347371,Entire home/apt,190,2,224,2023-03-04,2.01,3,190,21,Exempt: This listing falls under the 'home sharing' exemption
2079393,Townhouse 5 mins from everything.,10624062,Luigi,,Hobart,-42.8752,147.32675,Entire home/apt,156,2,533,2023-02-18,4.76,1,295,51,Exempt: This listing falls under the 'home sharing' exemption
2084453,Comfy terrace with balcony- stroll cafes & city,436692322,Jo And Matt,,Hobart,-42.89242,147.31659,Entire home/apt,280,3,74,2022-11-21,0.66,56,73,15,PLN 18 615
2111512,Tamar Ridge  King with Spa,4547789,Helen,,West Tamar,-41.33911,147.00527,Entire home/apt,150,1,104,2023-03-05,0.93,8,126,15,"Exempt: This listing is a hotel, motel, or caravan park"
2114573,Studio on Nicholls Street,10780610,Jennie,,Devonport,-41.17193,146.35629,Entire home/apt,130,1,15,2023-02-10,5.42,1,0,15,Exempt: This listing falls under the 'home sharing' exemption
2118447,South Hobart Platypus Rivulet Studio Apartment,5214823,Erin,,Hobart,-42.89528,147.30599,Entire home/apt,185,2,30,2023-03-06,0.27,1,326,12,Exempt: This listing falls under the 'home sharing' exemption
2128226,Beachside Taroona with Spa,4862692,Nel,,Kingborough,-42.95174,147.34857,Entire home/apt,177,2,184,2023-02-20,2.20,1,194,44,DA-2015-459
2132254,Seaside meets City modern 1 bedroom cottage & wifi,10879636,Allison,,Hobart,-42.89334,147.3309,Entire home/apt,190,2,184,2023-02-12,1.72,1,286,32,Exempt: This listing falls under the 'home sharing' exemption
2165898,"Sunday School, North Hobart, luxury & history",11051720,Judy,,Hobart,-42.87056,147.31796,Entire home/apt,200,1,589,2023-02-23,5.29,1,268,96,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2194203,Tamar Ridge Apt  No.9,4547789,Helen,,West Tamar,-41.34123,147.00518,Entire home/apt,120,7,83,2022-11-10,0.75,8,126,5,"Exempt: This listing is a hotel, motel, or caravan park"
2197894,Secluded beach front retreat with a heated pool,11210992,Charmaine,,Glamorgan/Spring Bay,-42.09641,148.09618,Entire home/apt,448,2,212,2023-03-03,1.93,1,242,44,DA 2017 / 00145      3-0801-095
2204613,Battery Point room with great view,3590035,Bénédicte,,Hobart,-42.89199,147.33195,Private room,68,5,211,2023-02-07,1.90,3,306,25,Exempt: This listing falls under the 'home sharing' exemption
2217216,The Beach Escape @ Primrose Sands,11311020,Carolyn,,Sorell,-42.89475,147.67097,Entire home/apt,170,2,109,2023-02-25,1.08,1,124,22,5.2019.408.1
2223140,Beautiful modern  2 bd cottage,6625769,Allison,,Hobart,-42.89569,147.33257,Entire home/apt,240,3,152,2023-02-13,1.45,2,208,14,Exempt: This listing falls under the 'home sharing' exemption
2250703,Ellerslie Cottage - Battery Point,49383522,Robert,,Hobart,-42.89489,147.33062,Entire home/apt,254,2,106,2023-03-07,0.96,17,69,28,PLN-15-00577-01
2251619,Protea Hill Apartment,11500393,Jeanine,,West Tamar,-41.4231,147.1082,Private room,120,2,28,2021-12-29,0.26,1,309,0,Exempt: This listing falls under the 'home sharing' exemption
2262833,South Hobart Studio Apartment,11555959,Jo,,Hobart,-42.90012,147.28803,Entire home/apt,90,2,77,2019-11-23,0.76,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
2262973,Hobart Cityscape's amazing inner-city apartment,11345552,Pauline,,Hobart,-42.8882,147.3224,Entire home/apt,385,2,66,2023-02-19,0.67,4,40,9,BDL-11-01241-01
2263472,Berry Patch Studio - Peppermint Ridge Retreat,11559259,Ben,,Kingborough,-43.16863,147.20599,Entire home/apt,259,2,130,2022-12-09,1.30,2,214,18,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2284564,Stylish Retreat with Spectacular Hobart Views,11669688,Carol,,Clarence,-42.87225,147.40611,Entire home/apt,135,2,96,2023-02-19,0.88,1,95,31,Exempt: This listing falls under the 'home sharing' exemption
2291180,Tamar Ridge Superior Apt No.7,4547789,Helen,,West Tamar,-41.33907,147.00333,Entire home/apt,166,3,106,2022-09-22,0.96,8,268,3,
2315956,"Garden studio, river & park. Free parking. Wi-Fi.",11806700,Andrew And Liz,,Hobart,-42.89474,147.33145,Entire home/apt,141,2,178,2023-02-27,2.87,1,62,44,Exempt: This listing falls under the 'home sharing' exemption
2316391,Family farmstay with a little luxury,11829822,John,,Launceston,-41.26081,147.20927,Entire home/apt,192,4,25,2023-01-14,0.23,3,344,4,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2320681,#thebarnTAS,2122839,Liz & Alex,,Hobart,-42.88585,147.32393,Entire home/apt,371,1,693,2023-02-23,6.35,2,256,90,PLN 16-00084
2320933,Tinderbox Peninsula Piersons Point Studio TASMANIA,11854240,Karin,,Kingborough,-43.05042,147.33911,Entire home/apt,150,1,76,2023-02-19,1.01,1,177,18,Exempt: This listing falls under the 'home sharing' exemption
2321830,Charming 2-bedroom cottage in historic town,8759246,Brad,,Southern Midlands,-42.29855,147.37079,Entire home/apt,222,1,40,2023-02-19,0.39,5,351,17,2012/96
2326768,Spacious and bright historic studio,8759246,Brad,,Southern Midlands,-42.29859,147.37218,Entire home/apt,147,1,49,2023-02-20,0.46,5,342,12,2012/96
2368240,4 Bedroom house with views of Mount Roland,12100260,Maureen,,Devonport,-41.17746,146.31683,Entire home/apt,285,3,49,2023-02-19,0.91,1,300,12,Exempt: This listing falls under the 'home sharing' exemption
2426886,Killymoon Suite,9775636,Colin,,Clarence,-42.72835,147.4442,Private room,185,1,0,,,13,67,0,FP-362
2433749,Swansea House in beautiful beachside town.,9048295,Catherine,,Glamorgan/Spring Bay,-42.12525,148.07298,Entire home/apt,275,2,69,2022-12-03,0.67,1,335,8,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2438716,Traditional Bed and Breakfast,9592223,Annie,,Meander Valley,-41.46504,146.47172,Private room,150,1,12,2023-01-17,0.14,1,363,8,
2447581,SEA EAGLE COTTAGE Luxury at the Bay of Fires,164588610,Jan,,Break O'Day,-41.2534,148.30626,Entire home/apt,383,2,151,2023-01-19,1.47,25,267,11,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2448752,Peaceful Quiet Octogan Pole House With Water Views,12523710,Lalita,,Kingborough,-43.00755,147.3155,Private room,45,2,159,2023-02-25,1.52,1,61,21,Exempt: This listing falls under the 'home sharing' exemption
2449557,"Moonrise View - 900m to beach, shops, Netflix",25511005,Natalie:,,Hobart,-42.91695,147.35953,Entire home/apt,150,2,241,2023-02-25,2.42,39,49,59,PLN-1600417-01
2480017,"Luxurious, tranquil and private",12687012,David,,Clarence,-42.838028,147.358368,Entire home/apt,230,2,413,2023-02-09,3.78,1,319,30,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2509606,Antalya - Bridport Holiday Rental.,12840778,Pat,,Dorset,-40.99295,147.38919,Entire home/apt,383,1,82,2023-02-20,0.79,1,37,10,2019/125
2579039,Waterfront Home 4 Guest's Special $380 P/N,13209335,Lee,,Clarence,-42.84633,147.34101,Entire home/apt,380,1,273,2023-02-18,2.51,1,342,23,D-2011-45
2602146,Seaview Retreat Bream Creek - Ocean views,13327314,Joan,,Sorell,-42.8246,147.83652,Entire home/apt,145,2,18,2023-02-11,0.19,1,298,1,Exempt: This listing falls under the 'home sharing' exemption
2694117,Hobart Home simple and quiet,6065937,Penny,,Hobart,-42.85649,147.31244,Private room,90,3,298,2023-03-07,2.76,2,272,44,Exempt: This listing falls under the 'home sharing' exemption
2734275,CBD Apartment. Walk into Salamanca and MONA Ferry,13991683,Sam,,Hobart,-42.88717,147.32665,Entire home/apt,195,3,251,2023-02-20,2.46,1,341,29,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2740045,Swallowtail ~ Oceanside Shack  1 to  2 bedrooom,14020942,Gregory,,Break O'Day,-41.50467,148.27374,Entire home/apt,189,1,387,2023-02-24,3.93,1,341,16,Exempt: This listing falls under the 'home sharing' exemption
2812627,Sisters Cottage,14389121,Jeanette,,Waratah/Wynyard,-40.91933,145.55969,Entire home/apt,150,2,195,2023-03-03,1.91,1,151,27,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2832026,Tamar Ridge-2 bedroom Winery Chalet,4547789,Helen,,West Tamar,-41.34066,147.00545,Entire home/apt,270,2,28,2022-12-21,0.26,8,1,10,"Exempt: This listing is a hotel, motel, or caravan park"
2899119,Catherine Lodge - Tayberry Cottage,14817176,Michael And Eileen,,Clarence,-43.00467,147.50839,Entire home/apt,215,2,47,2021-09-10,0.48,2,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
2929330,"Luxury accommodation, ocean views, private beach",9410481,Alan & Wendy,,Waratah/Wynyard,-40.95285,145.7194,Entire home/apt,1086,2,64,2023-02-05,0.70,2,197,9,Exempt: This listing falls under the 'home sharing' exemption
2958972,Bellerive Bluff Coach House,15102413,Hannah,,Clarence,-42.88087,147.36796,Entire home/apt,189,2,423,2023-02-18,4.03,2,328,46,Exempt: This listing falls under the 'home sharing' exemption
2979656,"Sunny Eco Home, Central Hobart",9063468,Amanda,,Hobart,-42.90265,147.30323,Entire home/apt,275,5,3,2019-01-01,0.03,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
2997705,Cottage between HOBART & port Arthur great beach .,14774527,Darryl,,Sorell,-42.88514,147.65966,Entire home/apt,86,2,275,2023-02-16,2.92,1,152,19,Exempt: This listing falls under the 'home sharing' exemption
2997887,Cosy 2BR cottage in the city.,15281683,Denise,,Hobart,-42.88641,147.31805,Entire home/apt,146,3,124,2023-03-05,1.32,1,251,26,PLN-15-00592-01
3044441,Frogmouth Cottage- Live on The Beach Experience,15503037,Branko,,Sorell,-42.88615,147.65443,Entire home/apt,390,3,75,2023-02-12,0.83,1,310,10,Exempt: This listing falls under the 'home sharing' exemption
3060713,Buttons Cottage for an eco agri tourism  stay,15579302,Alison,,Central Coast,-41.36105,146.08669,Entire home/apt,198,2,198,2023-01-28,1.99,1,339,21,DEV2008116
3071953,"Semi-rural, close to town and airport -& friendly!",15634436,Elle,,Northern Midlands,-41.53512,147.18335,Entire home/apt,111,2,97,2023-03-05,0.97,1,187,26,Exempt: This listing falls under the 'home sharing' exemption
3086359,Werndee Wren Cottage,13426857,Robyn,,Hobart,-42.86758,147.30931,Entire home/apt,143,2,58,2023-01-23,0.57,3,78,14,15-005 64-01      04-00025-01
3095300,Catherine Lodge Cottages- Cherry Cottage,14817176,Michael And Eileen,,Clarence,-43.00583,147.50719,Entire home/apt,215,2,61,2021-12-28,0.59,2,1,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
3096468,Beach Haven with Private Garden,15324342,Alex,,Kingborough,-42.98455,147.32398,Entire home/apt,279,2,150,2023-02-26,1.48,1,98,22,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
3146880,Molenda Lodge Farm Let,15975942,Rossi,,Central Coast,-41.19485,146.18463,Entire home/apt,110,2,162,2023-02-17,1.54,1,28,27,Exempt: This listing falls under the 'home sharing' exemption
4891930,Grandmas House,20678738,Jane,,Northern Midlands,-41.56957,147.25131,Entire home/apt,165,2,98,2023-02-25,1.10,1,29,15,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
4896413,Cottage On The River,25199337,Karen,,Clarence,-42.79972,147.28207,Entire home/apt,195,3,87,2022-12-08,0.89,2,280,6,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
4896958,Perfect Location in Hobart Studio Apartment,24309303,Sandra,,Hobart,-42.90995,147.34266,Entire home/apt,140,2,144,2023-03-02,1.44,1,348,39,Exempt: This listing falls under the 'home sharing' exemption
4897078,ONE BEDROOM UNIT - Hawley Beachside Accommodation,1783459,Hawley Beachside Accommodation,,Latrobe,-41.15066,146.54086,Entire home/apt,140,1,65,2023-01-03,0.67,2,312,14,Exempt: This listing falls under the 'home sharing' exemption
4900946,Water's Edge Apartment,25227115,Linda,,Clarence,-42.92407,147.41292,Entire home/apt,195,2,255,2023-02-26,2.56,1,272,31,Exempt: This listing falls under the 'home sharing' exemption
4903979,Rustic Gypsy Wagon,9414523,Carmen,,Clarence,-42.87316,147.37148,Private room,75,2,23,2020-01-02,0.24,2,17,0,Exempt: This listing falls under the 'home sharing' exemption
4918824,CONDELL SUITE - 22 square meters,25122551,Marti,,Hobart,-42.87408,147.31603,Entire home/apt,86,2,290,2023-01-15,2.91,3,39,18,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
4920404,East on West - Country accommodation,22388263,Kay,,Burnie,-41.08104,145.8418,Entire home/apt,120,2,99,2020-03-19,1.00,1,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
4925430,Queen size DB with ensuite.,25370962,Rob,,Hobart,-42.91925,147.32504,Private room,125,1,0,,,1,89,0,Exempt: This listing falls under the 'home sharing' exemption
4938164,Eclectic Hobart Apartment - Parking & Walk to City,30831740,Kelly,,Hobart,-42.88069,147.32013,Entire home/apt,143,2,377,2020-02-10,3.80,2,0,0,PLN-15-00462-01
4951771,Solomon Cottage,25525010,Peter,,Northern Midlands,-41.5726,147.24666,Entire home/apt,131,1,310,2023-03-07,3.13,1,326,101,PID6395891
4970992,"Gypsy's Rest ~ Oceanfront, outdoor bath & fires",25626715,Verina,,Sorell,-42.89876,147.68095,Entire home/apt,299,2,108,2023-02-27,1.22,80,324,27,5945775
4997785,"Dovecote Holiday House, art deco/ retro style",25772049,Michael And Nannette,,Circular Head,-40.76009,145.29052,Entire home/apt,163,2,122,2023-03-04,1.25,1,310,24,DA 2019/102
4998106,"""Japa Hill"" Farm and Self Contained Guest House",25773768,Lilasuka,,Waratah/Wynyard,-41.08503,145.56146,Entire home/apt,80,1,255,2023-02-25,2.57,2,163,18,Exempt: This listing falls under the 'home sharing' exemption
5032865,Ashdowns of Dover Bed & Breakfast Queen Room,23202023,Gary,,Huon Valley,-43.31087,147.01457,Private room,197,1,34,2022-12-23,0.38,4,270,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
5040810,Cozy nordic self contained flat,24870736,Louis,,Launceston,-41.44725,147.14837,Entire home/apt,48,14,380,2023-02-09,3.89,2,269,5,Exempt: This listing falls under the 'home sharing' exemption
5043232,"Position, elegance and style",26037524,Penny,,Hobart,-42.89015,147.33039,Private room,250,3,70,2023-02-25,0.71,1,357,10,Exempt: This listing falls under the 'home sharing' exemption
5043515,Leafy Hobart Town Pad,19722855,Moe And Taeko,,Hobart,-42.89541,147.30548,Entire home/apt,125,2,314,2020-02-17,3.17,3,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
5052131,Hobart Cityscape's beautiful inner-city apartment,11345552,Pauline,,Hobart,-42.8882,147.3224,Entire home/apt,343,2,53,2023-02-19,0.57,4,47,6,BDL-11-01241-01
5068471,Casino Rise 3 Bedroom,26035380,Mark,,Meander Valley,-41.48024,147.11035,Entire home/apt,195,2,68,2023-02-25,0.69,3,323,10,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
5070291,PARK BEACH RETREAT,26183472,Grace,,Sorell,-42.86769,147.61789,Entire home/apt,185,2,79,2022-12-03,0.92,1,199,26,DA2015-00136*1
5077708,Riverside Serenity - great for groups and families,26083143,Chris,,West Tamar,-41.40939,147.09308,Entire home/apt,243,2,247,2023-02-25,2.61,3,286,41,PA2019192
5087229,"Trinity! Beach, Rural, Near Hobart",24435926,Jodie,,Clarence,-42.94618,147.51553,Entire home/apt,90,2,131,2023-03-06,1.35,1,194,15,Exempt: This listing falls under the 'home sharing' exemption
5105495,River Vineyard Retreat Unit 5,26380527,Judy,,West Tamar,-41.33923,147.0051,Entire home/apt,136,1,320,2023-03-07,3.26,1,306,45,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
5115827,Outdoor Spa wz amazing views@ Grand Vue House,566226,Ken,,West Tamar,-41.38594,147.06403,Entire home/apt,181,2,435,2023-03-03,4.43,1,4,92,Exempt: This listing falls under the 'home sharing' exemption
5129425,No 8 Townhouse,26516841,Yvonne,,Hobart,-42.8727,147.31363,Entire home/apt,244,2,151,2023-02-19,2.69,1,260,38,PLN-18-549
5155617,SWEET DREAMS COTTAGE Free Netflix & WIFI+Courtyard,102668123,Nell,,Launceston,-41.42553,147.13562,Entire home/apt,159,1,591,2023-03-05,6.02,12,330,109,DA0695/2018
5165746,Mountain Retreat 12mins from Hobart,26704231,"Andrew, Nina, Mollie And Elisabeth",,Hobart,-42.92829,147.29047,Entire home/apt,134,5,224,2023-02-26,2.29,2,122,22,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
